2022-03-08 05:01:02,588 : Training job starting ...

2022-03-08 05:01:02,659 : 
- Beginning the test -
2022-03-08 05:01:02,952 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:08,975 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:09,362 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:01:09,680 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:10,004 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:10,269 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:01:10,531 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:10,795 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:11,104 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:11,403 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:11,672 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:11,994 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:12,251 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:12,538 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:12,783 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:13,014 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:13,280 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:13,575 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:13,802 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:14,056 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:14,320 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:14,617 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:14,886 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:15,132 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:15,409 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:15,690 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:15,940 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:16,220 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:16,470 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:16,741 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:16,989 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:17,295 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:17,575 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:17,853 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:18,133 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:18,386 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:18,663 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:18,967 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:19,197 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:19,475 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:19,746 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:20,037 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:20,332 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:20,589 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:20,857 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:21,089 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:21,394 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:21,668 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:21,903 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:22,218 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:22,494 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:22,749 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:01:23,036 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:23,298 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:23,607 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:23,870 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:24,186 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:24,452 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:24,798 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:25,049 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:25,305 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:25,598 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:01:25,858 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:26,133 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:26,410 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:26,652 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:26,916 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:27,145 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:27,450 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:27,722 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:27,997 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:28,301 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:28,579 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:28,851 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:29,164 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:29,403 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:29,652 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:29,945 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:30,226 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:30,489 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:30,721 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:31,000 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:31,270 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:31,545 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:31,888 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:32,171 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:32,447 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:32,729 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:32,978 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:33,242 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:33,546 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:33,836 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:01:34,114 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:34,353 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:34,595 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:34,867 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:01:35,107 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:35,391 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:35,694 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:35,978 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:36,278 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:36,555 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:36,848 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:37,109 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:37,390 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:37,659 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:37,919 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:38,183 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:38,460 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:38,783 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:39,088 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:39,360 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:39,657 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:39,978 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:40,244 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:40,495 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:40,809 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:41,065 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:41,360 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:41,592 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:41,867 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:42,129 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:42,374 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:42,643 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:42,924 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:43,211 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:43,475 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:43,710 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:43,989 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:44,231 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:44,572 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:44,833 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:45,062 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:45,292 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:45,601 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:45,895 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:46,160 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:46,400 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:46,674 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:46,954 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:47,255 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:47,559 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:47,827 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:48,112 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:48,340 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:48,622 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:48,899 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:49,212 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:49,513 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:49,780 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:50,064 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:50,347 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:50,605 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:50,860 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:51,155 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:51,432 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:51,701 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:51,987 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:52,264 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:52,518 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [6 | 0]
2022-03-08 05:01:52,784 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:53,011 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:53,283 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:53,539 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:53,837 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:54,169 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:54,446 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:54,692 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:54,957 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:55,273 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:01:55,505 : true label [E | G] : [2 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:55,782 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:56,084 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:56,356 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:56,626 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:56,888 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:57,121 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:57,381 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:57,714 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:57,948 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:58,214 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:58,513 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:58,796 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:59,086 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:59,348 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:59,622 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:01:59,924 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:02:00,181 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:00,454 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:00,735 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:00,994 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:01,298 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:01,617 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:02,014 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:02,285 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:02,528 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:02,832 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:03,089 : true label [E | G] : [0 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:03,425 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:03,710 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:03,988 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:04,252 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:04,484 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:04,735 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:04,963 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:05,240 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:05,480 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:05,808 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:06,080 : true label [E | G] : [3 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:06,358 : true label [E | G] : [2 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:06,610 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:06,895 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:07,178 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:07,431 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:07,671 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:07,903 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:08,191 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:08,484 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:08,766 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:09,030 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:09,298 : true label [E | G] : [3 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:09,540 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:09,821 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:10,061 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:10,379 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:10,655 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:10,939 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:11,259 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:11,536 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:11,840 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:12,135 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:12,431 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:12,730 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:13,028 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:13,323 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:13,558 : true label [E | G] : [1 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:13,843 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:14,067 : true label [E | G] : [0 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:14,328 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [6 | 1]
2022-03-08 05:02:14,606 : true label [E | G] : [4 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:14,958 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:15,327 : true label [E | G] : [1 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:15,567 : true label [E | G] : [7 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:15,841 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:16,111 : true label [E | G] : [6 | 1] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:16,383 : true label [E | G] : [4 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:16,658 : true label [E | G] : [7 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:16,947 : true label [E | G] : [5 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:17,260 : true label [E | G] : [6 | 0] --- predicted label [E | G] : [0 | 1]
2022-03-08 05:02:17,505 : true label [E | G] : [5 | 1] --- predicted label [E | G] : [0 | 1]
